Time,Spot,Overall OI PCR,Overall Vol PCR,Max Pain
2026-06-19 15:14:50.904696,23021.0,55.63,1072.69,23100
2026-06-19 15:14:51.322140,23021.0,48.33,860.55,23100
2026-06-19 15:14:51.785170,23021.0,49.97,920.89,23150
2026-06-19 15:14:52.164909,23021.0,46.66,906.42,23150
2026-06-19 15:14:52.601929,23021.0,29.84,628.0,23150
2026-06-19 15:14:52.981889,23021.0,33.42,741.37,23200
2026-06-19 15:14:53.402470,23021.0,34.81,805.87,23250
2026-06-19 15:14:53.806565,23021.0,32.85,727.49,23250
2026-06-19 15:14:54.256896,23021.0,25.64,504.69,23250
2026-06-19 15:14:54.648422,23021.0,28.92,620.24,23300
2026-06-19 15:14:55.090592,23021.0,29.85,685.64,23300
2026-06-19 15:14:55.576927,23021.0,28.55,601.77,23300
2026-06-19 15:14:56.026451,23021.0,19.59,364.93,23300
2026-06-19 15:14:56.420681,23021.0,21.58,432.39,23400
2026-06-19 15:14:56.818995,23021.0,22.47,475.78,23400
2026-06-19 15:14:57.310345,23021.0,21.97,417.3,23400
2026-06-19 15:14:57.723418,23021.0,26.1,528.4,23500
2026-06-19 15:14:58.123567,23021.0,20.76,128.37,23500
2026-06-19 15:14:58.621864,23021.0,20.38,117.84,23500
2026-06-19 15:14:59.033559,23021.0,21.08,127.89,23500
2026-06-19 15:14:59.464463,23021.0,22.84,150.32,23600
2026-06-19 15:14:59.867970,23021.0,18.2,94.55,23600
2026-06-19 15:15:00.374072,23021.0,17.79,81.97,23600
2026-06-19 15:15:00.886241,23021.0,18.44,89.85,23600
2026-06-19 15:15:01.307136,23021.0,19.85,106.09,23700
2026-06-19 15:15:02.168792,23021.0,20.53,116.93,23700
2026-06-19 15:15:02.639752,23021.0,19.74,70.61,23700
2026-06-19 15:15:03.065107,23021.0,16.43,18.9,23700
2026-06-19 15:15:03.542845,23021.0,17.51,22.62,23800
2026-06-19 15:15:04.031955,23021.0,18.13,25.07,23800
2026-06-19 15:15:04.462513,23021.0,16.5,15.68,23800
2026-06-19 15:15:04.858577,23021.0,11.62,5.72,23800
2026-06-19 15:15:05.266447,23021.0,12.41,7.11,23900
2026-06-19 15:15:05.764852,23021.0,9.25,3.72,23900
2026-06-19 15:15:06.210071,23021.0,9.67,4.35,23900
2026-06-19 15:15:06.628042,23021.0,10.65,5.16,23950
2026-06-19 15:15:07.090100,23021.0,5.51,2.69,23950
2026-06-19 15:26:33.751719,24021.0,0.0,0.0,23000
2026-06-19 15:26:34.112991,24021.0,20.45,393.43,23000
2026-06-19 15:26:34.453357,24021.0,19.7,377.5,23000
2026-06-19 15:26:34.781171,24021.0,21.12,441.21,23050
2026-06-19 15:26:35.119983,24021.0,26.62,627.2,23100
2026-06-19 15:26:35.500183,24021.0,22.01,476.02,23100
2026-06-19 15:26:35.914197,24021.0,24.18,549.57,23150
2026-06-19 15:26:36.242493,24021.0,22.11,539.07,23150
2026-06-19 15:26:36.596854,24021.0,12.8,350.39,23150
2026-06-19 15:26:36.949712,24021.0,16.98,479.58,23200
2026-06-19 15:26:37.282476,24021.0,18.6,553.07,23250
2026-06-19 15:26:37.613138,24021.0,17.39,492.59,23250
2026-06-19 15:26:37.960886,24021.0,13.12,329.2,23250
2026-06-19 15:26:38.312139,24021.0,16.79,454.35,23300
2026-06-19 15:26:38.638396,24021.0,17.83,525.18,23350
2026-06-19 15:26:39.016186,24021.0,16.97,456.31,23350
2026-06-19 15:26:39.374438,24021.0,11.24,269.08,23350
2026-06-19 15:26:39.730226,24021.0,13.38,339.4,23400
2026-06-19 15:26:40.097753,24021.0,14.34,384.64,23400
2026-06-19 15:26:40.484842,24021.0,14.0,335.61,23400
2026-06-19 15:26:40.840282,24021.0,18.43,450.83,23500
2026-06-19 15:26:41.207928,24021.0,14.44,106.53,23500
2026-06-19 15:26:41.575989,24021.0,14.17,97.72,23500
2026-06-19 15:26:41.990435,24021.0,14.9,107.85,23500
2026-06-19 15:26:42.393948,24021.0,16.76,130.47,23600
2026-06-19 15:26:42.734562,24021.0,13.21,81.81,23600
2026-06-19 15:26:43.107961,24021.0,12.9,70.89,23600
2026-06-19 15:26:43.467254,24021.0,13.57,78.8,23600
2026-06-19 15:26:43.817498,24021.0,15.05,95.11,23700
2026-06-19 15:26:44.181059,24021.0,13.5,45.08,23700
2026-06-19 15:26:44.540293,24021.0,14.13,50.24,23700
2026-06-19 15:26:44.907226,24021.0,13.62,38.29,23700
2026-06-19 15:26:45.266596,24021.0,11.45,14.48,23700
2026-06-19 15:26:45.729521,24021.0,12.48,17.64,23800
2026-06-19 15:26:46.184997,24021.0,13.07,19.72,23800
2026-06-19 15:26:46.582968,24021.0,11.95,13.07,23800
2026-06-19 15:26:46.946916,24021.0,8.53,5.09,23800
2026-06-19 15:26:47.304262,24021.0,9.3,6.43,23900
2026-06-19 15:26:47.682005,24021.0,6.99,3.43,23900
2026-06-19 15:26:48.056073,24021.0,7.41,4.05,23900
2026-06-19 15:26:48.441833,24021.0,8.36,4.84,23950
2026-06-19 15:26:48.816372,24021.0,4.38,2.55,23950
2026-06-19 15:26:49.210023,24021.0,3.57,2.15,23950
2026-06-19 15:26:49.584974,24021.0,3.67,2.23,24000
2026-06-19 15:26:49.963433,24021.0,3.81,2.31,24000
2026-06-19 15:26:50.386480,24021.0,2.93,1.96,24000
2026-06-19 15:26:50.770315,24021.0,2.96,1.97,24000
2026-06-19 15:26:51.163192,24021.0,2.64,1.84,24000
2026-06-19 15:26:51.591769,24021.0,2.69,1.86,24000
2026-06-19 15:26:52.040311,24021.0,2.16,1.66,24000
2026-06-19 15:26:52.450701,24021.0,1.98,1.6,24000
2026-06-19 15:26:52.840880,24021.0,1.99,1.6,24000
2026-06-19 15:26:53.207062,24021.0,1.73,1.5,24000
2026-06-19 15:26:53.582508,24021.0,1.74,1.5,24000
2026-06-19 15:26:53.959920,24021.0,1.74,1.51,24000
2026-06-19 15:26:54.348973,24021.0,1.62,1.46,24000
2026-06-19 15:26:54.754384,24021.0,1.49,1.4,24000
2026-06-19 15:26:55.183777,24021.0,1.49,1.4,24000
2026-06-19 15:26:55.596293,24021.0,1.49,1.4,24000
2026-06-19 15:26:56.003924,24021.0,1.43,1.38,24000
2026-06-19 15:26:56.394395,24021.0,1.24,1.31,24000
2026-06-19 15:26:56.777872,24021.0,1.24,1.32,24000
2026-06-19 15:26:57.172218,24021.0,1.24,1.32,24000
2026-06-19 15:26:57.577523,24021.0,1.19,1.3,24000
2026-06-19 15:26:57.963840,24021.0,1.12,1.27,24000
2026-06-19 15:26:58.395772,24021.0,1.12,1.27,24000
2026-06-19 15:26:58.804123,24021.0,1.1,1.25,24000
2026-06-19 15:26:59.215998,24021.0,1.1,1.25,24000
2026-06-19 15:26:59.635921,24021.0,1.1,1.25,24000
2026-06-19 15:27:00.033601,24021.0,1.04,1.22,24000
2026-06-19 15:27:00.459029,24021.0,1.04,1.22,24000
2026-06-19 15:27:00.876074,24021.0,1.01,1.2,24000
2026-06-19 15:27:01.335480,24021.0,0.96,1.17,24000
2026-06-19 15:27:01.759550,24021.0,0.96,1.17,24000
2026-06-19 15:27:02.185720,24021.0,0.94,1.15,24000
2026-06-19 15:27:02.626730,24021.0,0.94,1.15,24000
2026-06-19 15:27:03.106325,24021.0,0.91,1.13,24000
2026-06-19 15:27:03.508929,24021.0,0.92,1.13,24000
2026-06-19 15:27:03.923971,24021.0,0.9,1.11,24000
2026-06-19 15:27:04.368593,24021.0,0.9,1.11,24000
2026-06-19 15:27:04.791553,24021.0,0.81,1.08,24000
2026-06-19 15:27:05.327136,24021.0,0.82,1.08,24000
2026-06-19 16:01:52.818228,24019.0,0.0,0.0,23000
2026-06-19 16:01:53.187250,24019.0,20.45,393.43,23000
2026-06-19 16:01:53.512857,24019.0,19.7,377.5,23000
2026-06-19 16:01:53.851730,24019.0,21.12,441.21,23050
2026-06-19 16:01:54.186438,24019.0,26.62,627.2,23100
2026-06-19 16:01:54.543437,24019.0,22.01,476.02,23100
2026-06-19 16:01:54.887101,24019.0,24.18,549.57,23150
2026-06-19 16:01:55.209267,24019.0,22.11,539.07,23150
2026-06-19 16:01:55.548873,24019.0,12.8,350.39,23150
2026-06-19 16:01:55.906550,24019.0,16.98,479.58,23200
2026-06-19 16:01:56.276676,24019.0,18.6,553.07,23250
2026-06-19 16:01:56.611079,24019.0,17.39,492.59,23250
2026-06-19 16:01:56.956933,24019.0,13.12,329.2,23250
2026-06-19 16:01:57.271160,24019.0,16.79,454.35,23300
2026-06-19 16:01:57.651549,24019.0,17.83,525.18,23350
2026-06-19 16:01:58.040542,24019.0,16.97,456.31,23350
2026-06-19 16:01:58.402209,24019.0,11.24,269.08,23350
2026-06-19 16:01:58.792055,24019.0,13.38,339.4,23400
2026-06-19 16:01:59.180957,24019.0,14.34,384.64,23400
2026-06-19 16:01:59.533402,24019.0,14.0,335.61,23400
2026-06-19 16:01:59.878383,24019.0,18.43,450.83,23500
2026-06-19 16:02:00.223497,24019.0,14.44,106.53,23500
2026-06-19 16:02:00.578706,24019.0,14.17,97.72,23500
2026-06-19 16:02:00.950985,24019.0,14.9,107.85,23500
2026-06-19 16:02:01.312031,24019.0,16.76,130.47,23600
2026-06-19 16:02:01.675907,24019.0,13.21,81.81,23600
2026-06-19 16:02:02.043733,24019.0,12.9,70.89,23600
2026-06-19 16:02:02.385946,24019.0,13.57,78.8,23600
2026-06-19 16:02:02.738098,24019.0,15.05,95.11,23700
2026-06-19 16:02:03.114912,24019.0,13.5,45.08,23700
2026-06-19 16:02:03.541796,24019.0,14.13,50.24,23700
2026-06-19 16:02:03.891052,24019.0,13.62,38.29,23700
2026-06-19 16:02:04.329238,24019.0,11.45,14.48,23700
2026-06-19 16:02:04.731152,24019.0,12.48,17.64,23800
2026-06-19 16:02:05.137027,24019.0,13.07,19.72,23800
2026-06-19 16:02:05.518984,24019.0,11.95,13.07,23800
2026-06-19 16:02:05.893356,24019.0,8.53,5.09,23800
2026-06-19 16:02:06.294499,24019.0,9.3,6.43,23900
2026-06-19 16:02:06.658855,24019.0,6.99,3.43,23900
2026-06-19 16:02:07.056877,24019.0,7.41,4.05,23900
2026-06-19 16:02:07.443640,24019.0,8.36,4.84,23950
2026-06-19 16:02:07.852281,24019.0,4.38,2.55,23950
2026-06-19 16:02:08.242997,24019.0,3.57,2.15,23950
2026-06-19 16:02:08.623867,24019.0,3.67,2.23,24000
2026-06-19 16:02:09.011046,24019.0,3.81,2.31,24000
2026-06-19 16:02:09.406018,24019.0,2.93,1.96,24000
2026-06-19 16:02:09.810517,24019.0,2.96,1.97,24000
2026-06-19 16:02:10.200221,24019.0,2.64,1.84,24000
2026-06-19 16:02:10.573191,24019.0,2.69,1.86,24000
2026-06-19 16:02:10.991594,24019.0,2.16,1.66,24000
2026-06-19 16:02:11.387197,24019.0,1.98,1.6,24000
2026-06-19 16:02:11.784140,24019.0,1.99,1.6,24000
2026-06-19 16:02:12.171187,24019.0,1.73,1.5,24000
2026-06-19 16:02:12.567762,24019.0,1.74,1.5,24000
2026-06-19 16:02:12.949454,24019.0,1.74,1.51,24000
2026-06-19 16:02:13.366004,24019.0,1.62,1.46,24000
2026-06-19 16:02:13.851685,24019.0,1.49,1.4,24000
2026-06-19 16:02:14.284497,24019.0,1.49,1.4,24000
2026-06-19 16:02:14.693699,24019.0,1.49,1.4,24000
2026-06-19 16:02:15.089835,24019.0,1.43,1.38,24000
2026-06-19 16:02:15.495761,24019.0,1.24,1.31,24000
2026-06-19 16:02:15.883302,24019.0,1.24,1.32,24000
2026-06-19 16:02:16.281907,24019.0,1.24,1.32,24000
2026-06-19 16:02:16.689029,24019.0,1.19,1.3,24000
2026-06-19 16:02:17.092637,24019.0,1.12,1.27,24000
2026-06-19 16:02:17.501977,24019.0,1.12,1.27,24000
2026-06-19 16:02:17.942309,24019.0,1.1,1.25,24000
2026-06-19 16:02:18.349169,24019.0,1.1,1.25,24000
2026-06-19 16:02:18.749775,24019.0,1.1,1.25,24000
2026-06-19 16:02:19.175874,24019.0,1.04,1.22,24000
2026-06-19 16:02:19.594906,24019.0,1.04,1.22,24000
2026-06-19 16:02:20.088884,24019.0,1.01,1.2,24000
2026-06-19 16:02:20.551051,24019.0,0.96,1.17,24000
2026-06-19 16:02:20.948589,24019.0,0.96,1.17,24000
2026-06-19 16:02:21.363538,24019.0,0.94,1.15,24000
2026-06-19 16:02:21.759585,24019.0,0.94,1.15,24000
2026-06-19 16:02:22.162463,24019.0,0.91,1.13,24000
2026-06-19 16:02:22.579586,24019.0,0.92,1.13,24000
2026-06-19 16:02:23.042578,24019.0,0.9,1.11,24000
2026-06-19 16:02:23.503190,24019.0,0.9,1.11,24000
2026-06-19 16:02:23.925595,24019.0,0.81,1.08,24000
2026-06-19 16:02:24.399325,24019.0,0.82,1.08,24000
2026-06-19 16:26:18.226707,23019.0,0.0,0.0,22000
2026-06-19 16:26:18.576665,23019.0,638.78,1522.89,22000
2026-06-19 16:26:18.942322,23019.0,646.1,1548.82,22050
2026-06-19 16:26:19.271323,23019.0,646.1,1548.82,22050
2026-06-19 16:26:19.631147,23019.0,720.82,1790.08,22100
2026-06-19 16:26:19.978962,23019.0,720.82,1790.08,22100
2026-06-19 16:26:20.341083,23019.0,720.82,1790.08,22100
2026-06-19 16:26:20.685105,23019.0,726.68,1814.01,22150
2026-06-19 16:26:21.030179,23019.0,842.88,2327.62,22200
2026-06-19 16:26:21.356893,23019.0,842.88,2327.62,22200
2026-06-19 16:26:21.691110,23019.0,853.39,2531.18,22250
2026-06-19 16:26:22.038170,23019.0,853.39,2531.18,22250
2026-06-19 16:26:22.387335,23019.0,926.25,3034.14,22300
2026-06-19 16:26:22.746369,23019.0,820.39,2992.0,22300
2026-06-19 16:26:23.162507,23019.0,851.29,3130.74,22350
2026-06-19 16:26:23.537011,23019.0,851.29,3130.74,22350
2026-06-19 16:26:23.908116,23019.0,910.29,3851.04,22400
2026-06-19 16:26:24.296881,23019.0,868.91,3746.96,22400
2026-06-19 16:26:24.653452,23019.0,868.91,3746.96,22400
2026-06-19 16:26:24.999298,23019.0,890.0,4052.27,22450
2026-06-19 16:26:25.366928,23019.0,1369.46,7143.41,22500
2026-06-19 16:26:25.756035,23019.0,123.88,2724.8,22500
2026-06-19 16:26:26.156613,23019.0,122.27,2697.0,22500
2026-06-19 16:26:26.525700,23019.0,127.25,2825.94,22550
2026-06-19 16:26:26.903844,23019.0,140.81,3258.73,22600
2026-06-19 16:26:27.269571,23019.0,136.06,3115.66,22600
2026-06-19 16:26:27.639492,23019.0,141.79,3289.03,22650
2026-06-19 16:26:28.023241,23019.0,141.79,3289.03,22650
2026-06-19 16:26:28.435377,23019.0,161.1,4117.13,22700
2026-06-19 16:26:28.837909,23019.0,143.23,3487.65,22700
2026-06-19 16:26:29.220487,23019.0,148.29,3802.45,22750
2026-06-19 16:26:29.630292,23019.0,145.25,3771.28,22750
2026-06-19 16:26:30.017866,23019.0,131.83,2272.08,22750
2026-06-19 16:26:30.391123,23019.0,159.55,2914.38,22800
2026-06-19 16:26:30.773315,23019.0,165.37,3089.25,22850
2026-06-19 16:26:31.144482,23019.0,157.65,2869.6,22850
2026-06-19 16:26:31.507916,23019.0,114.43,2387.69,22850
2026-06-19 16:26:31.938211,23019.0,130.1,2968.6,22900
2026-06-19 16:26:32.339135,23019.0,134.89,3202.13,22950
2026-06-19 16:26:32.760369,23019.0,131.06,2617.65,22950
2026-06-19 16:26:33.201387,23019.0,37.4,604.87,22950
2026-06-19 16:26:33.593287,23019.0,52.01,907.39,23000
2026-06-19 16:26:33.995821,23019.0,50.63,878.88,23000
2026-06-19 16:26:34.376294,23019.0,51.66,928.33,23050
2026-06-19 16:26:34.783538,23019.0,55.63,1072.69,23100
2026-06-19 16:26:35.245187,23019.0,48.33,860.55,23100
2026-06-19 16:26:35.639591,23019.0,49.97,920.89,23150
2026-06-19 16:26:36.056019,23019.0,46.66,906.42,23150
2026-06-19 16:26:36.446873,23019.0,29.84,628.0,23150
2026-06-19 16:26:36.844164,23019.0,33.42,741.37,23200
2026-06-19 16:26:37.231448,23019.0,34.81,805.87,23250
2026-06-19 16:26:37.615266,23019.0,32.85,727.49,23250
2026-06-19 16:26:38.049582,23019.0,25.64,504.69,23250
2026-06-19 16:26:38.454413,23019.0,28.92,620.24,23300
2026-06-19 16:26:38.875459,23019.0,29.85,685.64,23300
2026-06-19 16:26:39.314241,23019.0,28.55,601.77,23300
2026-06-19 16:26:39.753465,23019.0,19.59,364.93,23300
2026-06-19 16:26:40.151235,23019.0,21.58,432.39,23400
2026-06-19 16:26:40.588761,23019.0,22.47,475.78,23400
2026-06-19 16:26:41.039090,23019.0,21.97,417.3,23400
2026-06-19 16:26:41.464936,23019.0,26.1,528.4,23500
2026-06-19 16:26:41.879927,23019.0,20.76,128.37,23500
2026-06-19 16:26:42.334488,23019.0,20.38,117.84,23500
2026-06-19 16:26:42.746802,23019.0,21.08,127.89,23500
2026-06-19 16:26:43.185368,23019.0,22.84,150.32,23600
2026-06-19 16:26:43.599745,23019.0,18.2,94.55,23600
2026-06-19 16:26:44.046771,23019.0,17.79,81.97,23600
2026-06-19 16:26:44.495959,23019.0,18.44,89.85,23600
2026-06-19 16:26:44.930988,23019.0,19.85,106.09,23700
2026-06-19 16:26:45.351021,23019.0,17.88,50.4,23700
2026-06-19 16:26:45.766792,23019.0,18.49,55.55,23700
2026-06-19 16:26:46.190998,23019.0,17.85,42.35,23700
2026-06-19 16:26:46.612518,23019.0,15.1,16.04,23700
2026-06-19 16:26:47.028371,23019.0,16.09,19.19,23800
2026-06-19 16:26:47.450719,23019.0,16.66,21.27,23800
2026-06-19 16:26:47.879314,23019.0,15.28,14.11,23800
2026-06-19 16:26:48.293736,23019.0,11.0,5.49,23800
2026-06-19 16:26:48.727060,23019.0,11.75,6.83,23900
2026-06-19 16:26:49.147290,23019.0,8.88,3.64,23900
2026-06-19 16:26:49.637728,23019.0,9.28,4.26,23900
2026-06-19 16:26:50.131138,23019.0,10.22,5.06,23950
2026-06-19 16:26:50.733108,23019.0,5.4,2.66,23950
2026-06-19 16:38:50.422509,24020.0,0.0,0.0,23000
2026-06-19 16:38:50.775921,24020.0,20.45,393.43,23000
2026-06-19 16:38:51.112124,24020.0,19.7,377.5,23000
2026-06-19 16:38:51.434114,24020.0,21.12,441.21,23050
2026-06-19 16:38:51.789559,24020.0,26.62,627.2,23100
2026-06-19 16:38:52.147273,24020.0,22.01,476.02,23100
2026-06-19 16:38:52.472736,24020.0,24.18,549.57,23150
2026-06-19 16:40:07.883671,24020.0,22.11,539.07,23150
2026-06-19 16:40:08.225190,24020.0,12.8,350.39,23150
2026-06-19 16:40:08.581362,24020.0,16.98,479.58,23200
2026-06-19 16:40:09.129032,24020.0,18.6,553.07,23250
2026-06-19 16:40:09.647384,24020.0,17.39,492.59,23250
2026-06-19 16:40:10.136168,24020.0,13.12,329.2,23250
2026-06-19 16:40:10.761476,24020.0,16.79,454.35,23300
2026-06-19 16:40:11.384117,24020.0,17.83,525.18,23350
2026-06-19 16:40:11.967865,24020.0,16.97,456.31,23350
2026-06-19 16:40:12.483032,24020.0,11.24,269.08,23350
2026-06-19 16:40:13.038553,24020.0,13.38,339.4,23400
2026-06-19 16:40:13.599021,24020.0,14.34,384.64,23400
2026-06-19 16:40:14.003439,24020.0,14.0,335.61,23400
2026-06-19 16:40:14.364778,24020.0,18.43,450.83,23500
2026-06-19 16:40:14.709435,24020.0,14.44,106.53,23500
2026-06-19 16:40:15.125236,24020.0,14.17,97.72,23500
2026-06-19 16:40:15.799930,24020.0,16.03,120.34,23600
2026-06-19 16:40:16.202445,24020.0,12.63,75.46,23600
2026-06-19 16:40:16.625355,24020.0,12.33,65.38,23600
2026-06-19 16:40:16.992258,24020.0,13.01,73.3,23600
2026-06-19 16:40:17.371244,24020.0,14.49,89.6,23700
2026-06-19 16:40:17.749428,24020.0,12.99,42.47,23700
2026-06-19 16:40:18.123723,24020.0,13.62,47.63,23700
2026-06-19 16:40:18.473942,24020.0,13.13,36.3,23700
2026-06-19 16:40:18.862636,24020.0,11.04,13.73,23700
2026-06-19 16:40:19.242084,24020.0,12.07,16.89,23800
2026-06-19 16:40:19.634732,24020.0,12.66,18.97,23800
2026-06-19 16:40:20.035361,24020.0,11.58,12.58,23800
2026-06-19 16:40:20.414328,24020.0,8.27,4.9,23800
2026-06-19 16:40:20.793477,24020.0,9.03,6.23,23900
2026-06-19 16:40:21.203547,24020.0,6.79,3.32,23900
2026-06-19 16:40:21.677595,24020.0,7.2,3.94,23900
2026-06-19 16:40:22.061423,24020.0,8.16,4.74,23950
2026-06-19 16:40:22.464450,24020.0,4.28,2.49,23950
2026-06-19 16:40:22.844857,24020.0,3.49,2.11,23950
2026-06-19 16:40:23.308170,24020.0,3.58,2.18,24000
2026-06-19 16:40:23.732166,24020.0,3.72,2.27,24000
2026-06-19 16:40:24.152411,24020.0,2.87,1.92,24000
2026-06-19 16:40:24.526076,24020.0,2.89,1.93,24000
2026-06-19 16:40:24.965018,24020.0,2.59,1.8,24000
2026-06-19 16:40:25.353826,24020.0,2.63,1.83,24000
2026-06-19 16:40:25.746787,24020.0,2.12,1.63,24000
2026-06-19 16:40:26.153529,24020.0,1.94,1.56,24000
2026-06-19 16:40:26.550557,24020.0,1.94,1.57,24000
2026-06-19 16:40:26.982865,24020.0,1.69,1.47,24000
2026-06-19 16:40:27.449261,24020.0,1.7,1.48,24000
2026-06-19 16:40:27.851303,24020.0,1.7,1.48,24000
2026-06-19 16:40:28.251522,24020.0,1.59,1.43,24000
2026-06-19 16:40:28.673557,24020.0,1.45,1.37,24000
2026-06-19 16:40:29.108696,24020.0,1.46,1.38,24000
2026-06-19 16:40:29.521483,24020.0,1.46,1.38,24000
2026-06-19 16:40:29.917727,24020.0,1.4,1.35,24000
2026-06-19 16:40:30.443533,24020.0,1.21,1.29,24000
2026-06-19 16:40:30.848411,24020.0,1.22,1.29,24000
2026-06-19 16:40:31.288358,24020.0,1.22,1.29,24000
2026-06-19 16:40:31.694095,24020.0,1.17,1.27,24000
2026-06-19 16:40:32.106890,24020.0,1.1,1.25,24000
2026-06-19 16:40:32.529834,24020.0,1.1,1.25,24000
2026-06-19 16:40:32.931249,24020.0,1.08,1.23,24000
2026-06-19 16:40:33.349373,24020.0,1.08,1.23,24000
2026-06-19 16:40:33.785291,24020.0,1.08,1.23,24000
2026-06-19 16:40:34.216163,24020.0,1.01,1.2,24000
2026-06-19 16:40:34.643899,24020.0,1.01,1.2,24000
2026-06-19 16:40:35.069313,24020.0,0.99,1.18,24000
2026-06-19 16:40:35.486856,24020.0,0.93,1.14,24000
2026-06-19 16:40:35.889168,24020.0,0.94,1.14,24000
2026-06-19 16:40:36.298430,24020.0,0.92,1.13,24000
2026-06-19 16:40:36.747167,24020.0,0.92,1.13,24000
2026-06-19 16:40:37.153806,24020.0,0.9,1.1,24000
2026-06-19 16:40:37.641744,24020.0,0.9,1.1,24000
2026-06-19 16:40:38.062548,24020.0,0.89,1.09,24000
2026-06-19 16:40:38.532096,24020.0,0.89,1.09,24000
2026-06-19 16:40:38.982541,24020.0,0.8,1.05,24000
2026-06-19 16:40:39.493509,24020.0,0.8,1.05,24000
2026-06-20 04:21:40.051082,24018.0,0.0,0.0,23000
2026-06-20 04:21:40.535094,24018.0,19.96,0.0,23000
2026-06-20 04:21:40.892593,24018.0,19.23,0.0,23000
2026-06-20 04:21:41.226014,24018.0,20.64,0.0,23050
2026-06-20 04:21:41.529439,24018.0,17.07,0.0,23050
2026-06-20 04:21:41.882888,24018.0,21.59,0.0,23100
2026-06-20 04:21:42.204609,24018.0,19.75,0.0,23100
2026-06-20 04:21:42.551451,24018.0,21.73,0.0,23150
2026-06-20 04:21:42.883105,24018.0,12.57,0.0,23150
2026-06-20 04:21:43.251520,24018.0,16.75,0.0,23200
2026-06-20 04:21:43.592317,24018.0,18.35,0.0,23250
2026-06-20 04:21:43.903193,24018.0,17.16,0.0,23250
2026-06-20 04:21:44.231999,24018.0,12.95,0.0,23250
2026-06-20 04:21:44.548240,24018.0,16.47,0.0,23300
2026-06-20 04:21:44.892026,24018.0,15.67,0.0,23300
2026-06-20 04:21:45.226115,24018.0,16.66,0.0,23350
2026-06-20 04:21:45.572544,24018.0,11.04,0.0,23350
2026-06-20 04:21:45.888482,24018.0,13.18,0.0,23400
2026-06-20 04:21:46.234966,24018.0,12.86,0.0,23400
2026-06-20 04:21:46.650181,24018.0,13.78,0.0,23400
2026-06-20 04:21:47.026831,24018.0,18.24,0.0,23500
2026-06-20 04:21:47.504821,24018.0,14.3,0.0,23500
2026-06-20 04:21:47.855512,24018.0,15.04,0.0,23500
2026-06-20 04:21:48.227669,24018.0,14.75,0.0,23500
2026-06-20 04:21:48.572564,24018.0,11.63,0.0,23500
2026-06-20 04:21:48.937591,24018.0,13.09,0.0,23600
2026-06-20 04:21:49.295366,24018.0,12.78,0.0,23600
2026-06-20 04:21:49.674381,24018.0,13.45,0.0,23600
2026-06-20 04:21:50.018892,24018.0,14.9,0.0,23700
2026-06-20 04:21:50.344400,24018.0,13.36,0.0,23700
2026-06-20 04:21:50.690204,24018.0,12.89,0.0,23700
2026-06-20 04:21:51.023409,24018.0,13.5,0.0,23700
2026-06-20 04:21:51.383106,24018.0,11.37,0.0,23700
2026-06-20 04:21:51.755695,24018.0,12.4,0.0,23800
2026-06-20 04:21:52.140878,24018.0,12.99,0.0,23800
2026-06-20 04:21:52.499639,24018.0,11.88,0.0,23800
2026-06-20 04:21:52.913095,24018.0,8.54,0.0,23800
2026-06-20 04:21:53.285575,24018.0,9.3,0.0,23900
2026-06-20 04:21:53.668900,24018.0,9.84,0.0,23900
2026-06-20 04:21:54.047834,24018.0,7.45,0.0,23900
2026-06-20 04:21:54.457037,24018.0,3.9,0.0,23900
2026-06-20 04:21:54.821453,24018.0,4.4,0.0,23950
2026-06-20 04:21:55.202850,24018.0,4.51,0.0,24000
2026-06-20 04:21:55.582187,24018.0,3.72,0.0,24000
2026-06-20 04:21:56.015203,24018.0,2.88,0.0,24000
2026-06-20 04:21:56.379474,24018.0,2.99,0.0,24000
2026-06-20 04:21:56.762792,24018.0,2.68,0.0,24000
2026-06-20 04:21:57.135499,24018.0,2.7,0.0,24000
2026-06-20 04:21:57.486061,24018.0,2.74,0.0,24000
2026-06-20 04:21:57.866623,24018.0,2.2,0.0,24000
2026-06-20 04:21:58.256142,24018.0,2.21,0.0,24000
2026-06-20 04:21:58.631665,24018.0,2.02,0.0,24000
2026-06-20 04:21:59.063578,24018.0,1.75,0.0,24000
2026-06-20 04:21:59.456331,24018.0,1.76,0.0,24000
2026-06-20 04:21:59.851709,24018.0,1.76,0.0,24000
2026-06-20 04:22:00.209784,24018.0,1.64,0.0,24000
2026-06-20 04:22:00.633267,24018.0,1.65,0.0,24000
2026-06-20 04:22:01.007097,24018.0,1.51,0.0,24000
2026-06-20 04:22:01.413511,24018.0,1.45,0.0,24000
2026-06-20 04:22:01.811855,24018.0,1.45,0.0,24000
2026-06-20 04:22:02.275381,24018.0,1.45,0.0,24000
2026-06-20 04:22:02.656258,24018.0,1.25,0.0,24000
2026-06-20 04:22:03.034705,24018.0,1.21,0.0,24000
2026-06-20 04:22:03.418623,24018.0,1.21,0.0,24000
2026-06-20 04:22:03.813073,24018.0,1.21,0.0,24000
2026-06-20 04:22:04.331223,24018.0,1.13,0.0,24000
2026-06-20 04:22:04.728217,24018.0,1.11,0.0,24000
2026-06-20 04:22:05.203756,24018.0,1.11,0.0,24000
2026-06-20 04:22:05.605326,24018.0,1.04,0.0,24000
2026-06-20 04:22:06.046598,24018.0,1.04,0.0,24000
2026-06-20 04:22:06.437850,24018.0,1.02,0.0,24000
